Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	#	#	#	#	-0.243;0.243	#	#	-0.083;0.115	#	#	#	-0.132;0.132	-0.286;0.286	#	#	#	-3.498;3.498	#	#	#	#	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	49.06	9966	1256	0.15		25	25
#	#	#	-0.135;0.135	#	#	#	#	#	#	-0.243;0.243	#	#	#	#	#	#	#	-0.286;0.286	#	#	#	-3.498;3.498	#	#	#	-0.016;0.016	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.87	9966	1607	0.15		24	24
#	#	#	#	#	#	#	#	#	#	#	0.057;0.125	0.223;0.767	0.055;0.172	#	#	-0.008;0.056	#	#	#	#	#	0.405;5.293	#	#	#	#	#	#	#	#	#	#	001001000000001000010101000010010101100010000000000000000000000000000010110000010000000000000000000100010000010010000000000000000000000000000100000000000000000000000010000000	0.151	0.828	1	670.58	9719	1711	0.15		23	5788
#	0.027;0.043	#	#	-0.012;0.058	#	#	#	#	0.098;0.230	#	#	#	0.016;0.140	#	#	#	0.135;0.734	#	#	1.447;3.585	0.384;0.652	#	#	#	0.008;0.061	#	#	#	#	#	#	#	010100100100100101100000100000101000000001000000000000000000100000000000010101000000000000000010100010000100010100010100000010100000000100100000000000000000000000000000010000	0.267	0.876	1	188.68	9750	1742	0.24		23	46
#	#	#	#	#	#	#	#	#	#	-0.243;0.243	#	#	#	#	#	#	#	-0.286;-0.097	#	#	#	-3.498;3.498	#	#	#	#	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	0.100	1.000	1	44.83	1958	1958	0.09		0	0
#	#	#	#	#	#	#	#	#	#	-0.243;0.243	#	-0.140;0.140	#	#	#	#	#	-0.286;0.286	#	#	#	-3.498;3.498	#	#	#	#	#	#	#	#	#	-0.075;0.079	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.60	9966	1958	0.15		23	23
#	#	#	#	#	#	#	#	#	#	-0.243;0.243	#	#	-0.083;0.115	#	#	#	#	-0.286;0.286	#	#	#	-3.498;3.498	#	#	#	#	#	#	#	#	#	-0.075;0.079	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.52	9966	2309	0.15		22	22
#	#	#	#	#	#	#	#	#	#	-0.243;0.243	#	-0.140;0.140	#	#	#	#	-0.132;0.132	-0.286;0.286	#	#	#	-3.498;3.498	#	-1.903;1.903	#	#	#	#	-0.999;0.999	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.52	9966	2309	0.21		22	22
#	#	#	#	#	#	#	#	-0.107;0.244	0.037;0.212	0.213;0.699	#	#	-0.208;0.213	#	#	#	0.205;0.732	0.342;0.739	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010101100000000100100000100001001000000010000000000000000000100000000000100000010000000000000010101011000000010110000100010000000000000000000000000000100000000000000000000000	0.145	0.825	1	563.33	9880	2574	0.18		20	1522
#	#	#	#	#	-0.507;0.718	#	#	#	#	#	-0.015;0.050	#	-0.129;0.194	#	-0.793;1.046	0.103;0.217	#	#	-5051401515165050207947352298974157323526270201805894888297318339404541952036797561007484307244747701162743458583059002295553439813984746909027839243908197917733680985407488.000;25251601515165250539928377520222144017474864165216492583852987728075185316136617809154427273018868440666134373891949011497800810649741075057686396179168485915671401670377472.000	#	#	#	#	#	0.023;0.049	0.006;0.030	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	58.81	9883	2577	0.24		20	20
-3.672;4.627	#	#	#	#	#	#	#	#	0.097;0.243	#	#	#	#	-46.168;26.946	#	#	#	-0.101;0.287	#	#	#	#	#	0.488;4.294	#	#	#	#	#	#	#	-0.032;0.067	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.512	0.935	1	54.63	9883	2577	0.18		20	41
#	#	#	0.110;0.520	#	#	0.147;0.645	#	#	-0.009;0.259	0.412;0.915	#	#	#	#	#	#	#	#	#	#	-0.060;0.466	#	0.162;0.287	#	#	#	#	#	#	#	#	0.171;0.280	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	1	134.02	9894	2588	0.21		20	20
#	#	0.019;0.061	#	#	#	#	#	#	#	-0.243;0.243	#	#	#	#	#	#	#	-0.286;0.286	#	-0.585;0.585	#	-3.498;3.498	#	#	#	#	#	#	#	#	-0.288;0.288	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.51	9966	2660	0.18		21	21
-2.939;2.939	#	#	#	-0.030;0.045	#	#	#	#	#	-0.243;0.243	#	#	-0.083;0.115	#	#	#	#	#	#	#	#	-3.498;3.498	#	#	#	#	#	#	#	0.819;1.142	#	-0.075;0.079	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.51	9966	2660	0.21		21	21
#	#	#	#	#	#	0.177;0.506	-0.966;1.248	#	0.086;0.265	#	#	0.470;0.896	#	#	#	#	#	#	#	#	#	#	#	5.125;7.929	#	#	#	#	#	#	#	#	010000000000000000010000000000000000000000000000000000000000000000000101010100000000000000000000000000100000110110100100000000000000000100000100000000000000000000000000000000	0.171	0.838	1	531.57	9770	2815	0.15		20	391
-2.605;4.541	#	#	-0.013;0.267	#	#	#	#	#	0.175;0.278	#	#	#	-0.134;0.175	#	#	#	#	#	#	-0.481;0.649	#	#	#	1.545;4.749	#	#	#	#	#	#	-0.192;0.376	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	64.48	9825	2870	0.21		20	20
#	#	#	#	#	#	#	#	#	0.175;0.278	#	#	-0.214;0.402	-0.134;0.175	#	-0.857;0.933	#	#	#	#	#	#	6.600;7.461	#	1.545;4.749	#	#	-0.267;0.290	#	#	#	#	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	0.100	1.000	1	95.00	2870	2870	0.21		0	0
#	#	#	#	#	#	#	#	#	#	#	-0.015;0.050	#	#	-46.168;26.946	-0.681;0.935	#	#	-0.101;0.287	#	#	#	#	#	#	0.023;0.049	#	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	58.11	9883	2928	0.15		19	19
#	#	#	#	#	#	#	#	#	0.082;0.258	#	#	#	#	#	#	#	#	-0.101;0.287	-5051401515165050207947352298974157323526270201805894888297318339404541952036797561007484307244747701162743458583059002295553439813984746909027839243908197917733680985407488.000;25251601515165250539928377520222144017474864165216492583852987728075185316136617809154427273018868440666134373891949011497800810649741075057686396179168485915671401670377472.000	#	#	#	0.033;0.316	0.488;4.294	0.023;0.049	#	#	#	#	0.541;1.176	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	58.11	9883	2928	0.21		19	19
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.039;0.057	#	#	-10716141161635703912892559664615135168531460263574498288838694521465341767409466555448038584405292872022373817261443566661463328195391742162778864186164969229108434643714048.000;32718163181837720294264992945623181771669366581097706485141444031950191255842302956240851282983171475372710414498179609146033039321757232200856873536934465024743892714520576.000	-1.004;1.860	#	#	#	#	-0.020;0.041	-0.000;0.018	#	-0.006;0.334	-0.542;1.074	#	#	#	011001011010101010010000101000010001000000000001000000100000000010000110110000110101000100010101010101010101010110101010110100000000000000100000000110000010000000000000000000	0.048	0.739	1	664.49	9887	2932	0.21		19	2794
#	#	#	#	#	#	#	#	#	#	-0.243;0.243	#	-0.140;0.546	#	#	#	#	#	-0.286;0.286	#	#	#	-3.498;3.498	#	-1.903;1.903	#	#	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.50	9966	3011	0.15		20	20
#	#	0.009;0.038	#	0.008;0.079	-0.249;0.920	#	#	#	#	0.231;0.609	#	#	#	#	#	#	#	#	#	#	-0.471;0.532	#	#	#	#	0.006;0.034	#	#	#	-0.141;0.521	#	#	000010000101000001000100000100000101100000000000000000000000000000000010010100010000001000000010100010001000110110000000000000000000001101001001000000000000000000000000000000	0.089	0.785	4	687.57	9990	3035	0.21		20	5457
#	#	#	#	#	#	#	#	#	0.175;0.278	#	#	-0.214;0.402	-0.134;0.175	#	#	#	#	#	#	#	#	#	0.126;0.295	1.545;4.749	#	#	#	#	#	#	-0.192;0.320	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	64.14	9825	3221	0.18		19	19
#	#	#	#	#	#	#	#	#	#	#	#	#	-0.129;0.194	-46.168;26.946	#	#	#	-0.101;0.287	#	#	#	#	#	0.488;4.294	0.023;0.049	0.006;0.030	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	57.28	9883	3279	0.18		18	18
#	#	0.021;0.057	0.184;0.520	#	#	#	#	#	0.116;0.292	0.412;0.915	#	#	#	#	#	#	#	#	#	#	-0.060;0.577	#	0.162;0.287	#	#	#	#	#	#	#	#	0.171;0.280	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	1	129.47	9894	3290	0.21		18	18
3.145;11.674	#	#	#	#	#	#	#	#	0.163;0.269	#	#	#	#	#	#	#	#	#	#	1.219;2.389	#	#	#	1.490;7.699	#	#	#	#	#	#	#	-0.020;0.134	010101100001100100000000000000000000000010000000000001000000000000000100010000010000000000000000100000000100010001000000110000000010000000000100000010100100000000000010000000	0.174	0.839	1	439.58	9908	3304	0.15		18	74
-1.441;1.441	#	0.025;0.055	#	#	-0.557;0.557	#	#	#	#	#	#	-0.140;0.546	#	#	#	#	#	#	#	#	#	-3.498;3.498	#	-1.903;1.903	#	#	#	#	#	#	-0.232;0.232	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.49	9966	3362	0.21		19	19
#	#	#	#	#	-0.220;0.801	#	#	#	#	#	#	0.682;0.954	#	#	#	#	#	#	#	#	0.009;0.388	#	#	#	#	0.032;0.053	#	#	#	#	#	#	011001001000000010000000101000010000000000000000000000100000000000000000100000010100010000000000000101010001010100100000000000000000100000000000000010000000000000000000000000	0.134	0.818	1	322.89	9713	3460	0.12		18	150
#	#	#	0.018;0.237	#	#	#	#	#	0.175;0.278	#	#	#	-0.134;0.175	#	#	#	#	#	#	-1.288;1.455	#	6.600;11.488	#	1.545;4.749	#	#	#	#	#	#	-0.192;0.376	-0.060;0.078	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	63.65	9825	3572	0.24		18	18
#	#	0.026;0.060	#	#	-0.507;0.718	#	#	#	#	#	-0.015;0.050	#	#	#	-0.793;1.046	0.103;0.217	#	-0.240;0.425	-5051401515165050207947352298974157323526270201805894888297318339404541952036797561007484307244747701162743458583059002295553439813984746909027839243908197917733680985407488.000;25251601515165250539928377520222144017474864165216492583852987728075185316136617809154427273018868440666134373891949011497800810649741075057686396179168485915671401670377472.000	#	#	#	#	#	0.023;0.049	#	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	56.35	9883	3630	0.24		17	17
#	#	#	#	#	#	0.063;0.527	#	#	#	#	-0.015;0.050	#	#	-46.168;26.946	-0.681;0.935	#	#	-0.101;0.287	#	#	#	#	#	#	0.023;0.049	#	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	56.35	9883	3630	0.18		17	17
#	#	#	#	#	#	#	#	#	0.149;0.259	#	#	#	#	#	#	#	#	#	#	#	-0.060;0.577	#	#	4.184;10.693	#	#	#	#	#	#	#	0.171;0.280	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	1	126.86	9894	3641	0.12		17	17
#	#	-0.002;0.027	#	#	0.131;0.780	#	#	#	#	#	0.065;0.120	#	#	#	#	#	#	#	63626296262693621691762850118359022980714845176229613512423612123044610903457333317187110908114109422720664656924072670502965575710288038320792870866920926866972217316474880.000;138373703737508370401320643802986281270418442362944719879829667232800014226081883749129676203753748028458203971816980748489550785001669769627342651293820559563399712315801600.000	#	#	-0.864;4.695	#	-0.763;5.445	#	#	#	#	#	#	#	#	101000000000101000010100000010000000000000000000000000000001000100000001011100000010000000010101010101010100010011101000010000000000001000000000000100000000000001000000000000	0.095	0.791	1	566.10	9924	3671	0.18		18	485
#	#	#	#	0.006;0.059	#	#	-2.812;2.724	#	#	#	#	#	#	-100.711;-33.053	#	-0.037;0.064	#	0.258;0.517	#	#	#	#	#	#	#	#	#	0.321;0.586	#	#	#	0.091;0.176	010001000000000000000000000000000000000010000000000001000000000001000000100000010000001000000010000100000100010110000000010100000000000000000000000000100000000000000000000000	0.192	0.848	1	701.24	9933	3680	0.21		18	416
0.013;7.851	#	#	#	0.009;0.084	-0.254;0.934	#	-1.085;2.754	0.014;0.185	0.059;0.148	0.176;0.769	#	#	#	#	-0.233;1.631	-0.026;0.089	#	#	#	#	#	#	#	1.702;8.412	#	0.004;0.039	#	#	#	#	0.262;0.847	0.103;0.172	010001000101000001000100000000001000000000000000000000000000000001000000100000010100000000000000000000000000110111000100000000000000000000000000000000000000000000000000000000	0.171	0.838	2	672.05	9956	3703	0.39		18	1785
#	#	#	#	#	#	#	#	#	#	-0.243;0.243	#	-0.140;0.140	#	-31.100;31.100	#	#	#	#	#	#	-0.309;0.309	#	#	#	-0.032;0.033	#	#	-0.253;0.253	-0.456;0.456	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	0.346	0.899	1	53.73	9966	3713	0.21		18	36
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.132;0.132	-0.286;0.286	#	#	#	-3.498;3.498	-0.125;0.125	-1.903;1.903	#	#	#	#	-0.999;0.999	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	48.48	9966	3713	0.18		18	18
#	#	#	0.018;0.455	#	#	0.158;0.645	#	#	#	0.275;0.571	#	#	#	-98.420;-43.857	#	#	0.167;0.740	#	#	#	#	#	#	#	#	#	#	-0.058;0.497	0.123;1.505	#	#	0.051;0.123	010101100001000100100000101000010000000000000000000000000000000000100000000000000000000000001000101000000100010100000100000010000000000000000000000000000000000000001000000000	0.127	0.813	3	714.51	9993	3740	0.24		18	2947
#	#	#	#	#	#	#	#	#	-0.016;0.229	#	#	#	#	#	#	-0.043;0.074	0.326;0.863	#	#	#	#	0.944;3.820	#	1.464;5.870	#	#	#	#	#	-0.047;0.361	#	#	010001010000000000010001000000010101000000000000000001000000000001000100000000010000001000000100010000000000000010000100000000000000000000000000000000000100000000000000000000	0.142	0.823	1	656.88	9652	3750	0.18		17	5232
