Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0.022;0.055	#	#	#	#	0.495;0.812	-1.510;1.369	#	-0.007;0.176	#	#	#	#	#	#	-0.021;0.082	#	#	#	#	#	#	#	#	#	#	0.254;0.687	#	#	#	#	#	010001100000000101000000000010001010000000000000000000000000001000000000100100000000010000001010101010100000110100000100000000000000000000100000000000000000000000000000000000	0.128	0.814	1	564.94	9856	1146	0.18		24	781
#	#	#	#	#	0.087;0.700	#	#	#	#	0.252;0.788	#	#	0.079;0.234	-105.857;-39.291	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.093;0.153	011001011010001010011010101010010000000000000010000000000000000000000010100000010000000000010010000101010101010010000000010000000000000000000000000100000000000000000000000000	0.123	0.811	1	700.42	9831	1472	0.15		24	2384
#	#	#	#	#	#	#	#	-0.026;0.235	0.001;0.200	#	#	0.292;0.890	#	#	#	-0.036;0.082	#	#	#	#	#	#	#	1.319;4.724	#	#	#	#	#	#	#	#	010001011010000000001001001000010101000000000000000000000000000100000110010000010000000000010011000100010000010110001010000000000000000000000000000000000000000001000000000000	0.121	0.810	2	634.64	9943	1584	0.15		24	6538
#	#	#	#	#	#	#	#	#	#	#	#	-0.131;0.131	-0.049;0.080	-23.462;23.462	#	#	#	#	#	-0.888;0.888	#	#	-0.143;0.143	#	-0.018;0.018	#	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	52.86	9966	1607	0.18		24	24
#	0.016;0.046	#	#	#	0.048;0.790	0.042;0.688	-1.644;1.899	#	#	#	0.055;0.108	#	#	#	0.971;1.692	#	#	#	#	#	#	#	#	#	#	#	#	0.183;0.581	#	#	#	#	001000010010000010011001000000010101000010000000000000000000000101000000100000010000001000000100010100010100010011000000000000000000000000010000000000000000000000000001000000	0.104	0.798	1	699.24	9997	1638	0.21		24	1667
3.826;10.627	#	#	#	-0.012;0.045	0.300;0.913	#	#	#	#	#	#	#	#	#	-0.022;1.768	#	#	#	#	#	#	#	#	#	#	#	#	0.091;0.522	#	#	#	#	010101100000100001100000101010001010000000000000000010000010000001010000100000010000000000000010101011000100010100000100000010000000000000000000000000000000000000000000001000	0.111	0.803	1	685.72	9698	1690	0.15		23	3721
6.617;9.498	0.033;0.057	#	#	#	#	#	0.886;3.544	#	#	#	0.034;0.116	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.041;0.109	000001000001001001010001000000100001000000000000000000000000001000000000100000000000000000001011000100000100000110000000000000100000000000000000000000000000000010000000000010	0.124	0.811	1	433.12	9755	1747	0.15		23	329
#	#	#	#	#	#	-0.297;0.496	#	#	#	#	#	-0.019;0.207	#	#	#	#	#	#	#	#	#	#	#	#	-0.014;0.049	#	#	#	#	#	-0.087;0.271	-0.053;0.071	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	0.310	0.889	2	68.42	9825	1817	0.15		23	70
1.735;9.342	#	#	#	#	#	#	#	#	0.007;0.213	#	#	#	#	#	#	#	#	#	#	-1.889;-0.477	#	#	#	#	#	#	0.395;0.698	#	-0.589;0.587	#	#	#	010000000000000100010000000001001000000000000000000000001010100000000000000000010000000000000011001010000010010100000000010000000000000000000100000000000000000000000000000000	0.152	0.828	1	389.50	9873	1865	0.15		22	114
#	#	#	#	#	#	#	#	#	#	#	#	-0.221;0.386	#	#	#	#	#	#	#	#	-0.066;0.442	#	#	#	#	0.008;0.028	#	#	#	#	#	-0.059;0.095	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.513	0.935	1	79.62	9883	1875	0.12		22	45
4.469;12.076	#	#	#	#	#	0.479;0.864	#	#	#	#	#	#	#	#	#	#	#	#	-25251502424275248646645926072822587297906025197155057857755344745278435548447303972817654488620630113979672310947119245890257970999139793570251246719250739735341529040945152.000;25253502626275252599813623625837914937095865414548921262495165367187776565175054977452198145152063455735124076511227443765332446440403243040939145652543733320333608718696448.000	#	#	#	#	#	#	#	0.257;0.699	#	#	#	#	#	000001000101000001000100000100000000100000000000000000000000000000000000000000010000001000000010000010000100010111000000000000000000000000000000000000000000000000000000000000	0.165	0.835	1	517.40	9950	1942	0.12		23	891
#	#	#	#	#	#	#	#	#	#	-0.107;0.107	#	-0.131;0.131	-0.049;0.080	-23.462;23.462	#	#	#	#	#	-0.888;0.888	#	#	-0.143;0.143	-2.804;2.804	-0.018;0.018	#	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	52.44	9966	1958	0.24		23	23
#	#	#	#	#	#	#	#	#	#	-0.119;0.119	#	-0.275;-0.131	-0.049;0.080	-23.462;23.462	#	#	#	#	-9706041060624697320362198735946782614781821992037027341151334390868722222368748969214233230557865061907898220239554121516507215587029899991549056197050986055009077446049792.000;31708063080826720566532292147564544199820527390953452806889384044658981105265044555550229326791795787817875478930845141297388318194253427151615065264464294424672826631913472.000	#	#	#	-0.143;0.143	#	-0.018;0.018	#	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	0.100	1.000	1	76.00	1958	1958	0.21		0	0
#	#	#	#	#	-0.017;0.577	#	-1.892;1.356	#	#	#	#	#	#	#	-0.556;0.886	#	#	#	#	#	#	#	#	-0.046;4.560	#	#	#	#	-0.115;1.501	#	#	#	010001001010100010001010001010011010000000000000000000000000000100000100000100000000000000000100000000010000010111100000000010000000000000100000000000000000000001000000000000	0.091	0.787	2	659.61	9669	2012	0.15		22	2704
#	#	0.012;0.042	0.008;0.576	#	#	#	0.293;3.614	#	0.050;0.136	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.221;0.740	0.105;0.511	-0.143;1.708	#	#	#	001000000000001000000001000000000001000000000100000000000000010000000000000000010010000000010000010100000101010001001011000000000000000000000000100000000000000100000000000000	0.112	0.803	1	718.37	9782	2125	0.21		22	3079
#	#	#	#	#	#	-0.555;0.496	#	#	#	#	#	-0.019;0.207	#	#	#	#	#	#	#	#	#	#	#	#	-0.014;0.049	#	#	#	#	#	-0.087;0.271	-0.053;0.071	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	0.310	0.889	1	68.41	9825	2168	0.15		22	67
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	4.675;10.617	#	#	#	#	#	#	#	0.736;0.982	#	-0.059;0.095	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.512	0.935	1	79.53	9883	2226	0.09		21	43
#	#	0.033;0.063	#	-0.005;0.031	#	#	0.328;4.535	#	#	#	#	#	#	#	#	-0.019;0.082	#	#	#	#	#	#	#	#	#	#	#	0.054;0.551	#	#	0.364;0.696	#	010101100001000101100101100001001000000000000000000000001000100000010100000000010000000000001010101010000100110100000100000000000000000000000000000000000000001000000000000000	0.460	0.925	1	259.14	9835	2529	0.18		21	42
1.688;8.718	#	#	0.196;0.450	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	000001000101000001000101000100100101100000000000000000000000000001000010101000010000000000010100000001001101000110000100010100100000000000000000000001000000000000010001000000	0.089	0.785	2	706.19	9749	2794	0.06		20	5113
#	-0.006;0.019	#	-0.249;0.249	#	#	#	#	#	#	#	#	#	-0.049;0.080	#	#	#	#	#	-9706041060624697320362198735946782614781821992037027341151334390868722222368748969214233230557865061907898220239554121516507215587029899991549056197050986055009077446049792.000;31708063080826720566532292147564544199820527390953452806889384044658981105265044555550229326791795787817875478930845141297388318194253427151615065264464294424672826631913472.000	#	#	#	-0.143;0.143	#	-0.034;0.034	#	-0.225;0.225	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	52.09	9966	3011	0.21		20	20
#	#	#	#	#	#	#	#	#	#	-0.119;0.119	#	-0.131;0.131	#	-23.462;23.462	#	#	#	#	-9706041060624697320362198735946782614781821992037027341151334390868722222368748969214233230557865061907898220239554121516507215587029899991549056197050986055009077446049792.000;31708063080826720566532292147564544199820527390953452806889384044658981105265044555550229326791795787817875478930845141297388318194253427151615065264464294424672826631913472.000	#	-0.217;0.217	#	#	#	#	#	#	#	-0.544;0.544	#	-0.253;0.253	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	0.229	0.863	1	67.95	9966	3011	0.21		20	39
3.371;7.174	#	#	#	0.028;0.063	#	0.708;1.557	#	#	#	0.412;0.650	#	0.680;1.133	#	#	#	#	#	#	#	#	#	#	#	1.543;8.252	#	#	#	#	#	#	#	#	010000000010000010011000001010010000000000000000000000000000000001000110101000010101000000010000000100110100110010000000000000000000000000000100000000000000000000010000000000	0.200	0.851	1	359.13	9737	3133	0.18		19	58
1.541;9.033	#	0.009;0.038	0.129;0.593	#	#	#	#	#	#	0.020;0.859	#	#	#	#	#	-0.015;0.048	#	#	#	#	-0.010;0.581	-0.661;4.610	#	#	#	#	#	-0.038;0.501	#	#	#	#	001001010100001000010101000010010101000000000000000000000000000001000110111100000000000000010011010101010001000010001000010000000000000000000000000100000000000000010011000000	0.081	0.778	1	674.74	9785	3181	0.24		19	5519
#	#	0.033;0.063	#	-0.022;0.047	#	#	0.328;4.535	#	#	#	#	#	#	#	#	#	#	0.195;0.656	#	-0.199;1.939	#	#	#	#	#	#	#	#	#	#	0.364;0.696	#	010101100001000101100101100001001000000000000000000000001000100000010100000000010000000000001010101010000100110100000100000000000000000000000000000000000000001000000000000000	0.111	0.803	1	398.30	9835	3231	0.18		19	135
#	0.027;0.066	#	#	#	#	-0.043;0.546	#	#	#	#	#	#	0.141;0.278	#	0.197;1.738	0.010;0.050	#	#	-15656541464660651801235109162820325522284240271103520303671640777856946996253924219656393572291225178227766922223848905332694849595494262475390372198142054963376978799886336.000;15656561666680655539170981585044328372466532367456338116166025420219399816960208736739323361819818773715586507273048553605615513476593401662553671214048612044127461053562880.000	#	#	#	#	3.592;9.200	#	#	#	#	#	#	0.274;0.921	#	000000010101010001010101010100000101000000000000000000000000000001001000110000010010100000000000000001000000001010000000000000000000000000000000000000000000000000000011001000	0.084	0.781	3	604.40	9879	3275	0.24		18	694
#	#	#	#	#	#	#	#	#	#	#	#	-0.221;0.386	-0.114;0.179	#	#	#	#	#	#	#	#	#	#	#	#	0.008;0.028	#	#	#	0.736;0.982	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.511	0.935	1	79.52	9883	3279	0.12		18	37
#	#	#	#	#	#	#	#	#	#	#	#	0.239;0.864	#	#	#	#	0.250;0.687	#	#	#	#	#	#	#	#	#	#	#	#	-0.118;0.441	#	0.048;0.157	001000000010001010000000101000010010000000000000000000000000000101000100110000010100000000010000000101010001010010100010000000000000000000000100000010000000000000010000000000	0.096	0.791	1	668.28	9977	3373	0.12		19	5779
0.883;6.646	#	#	#	#	0.059;0.876	#	#	-0.088;0.248	#	#	#	#	#	#	#	#	#	#	-32333303332263333068150844376336202527259855315626852410297735349971857986741550717668306830108574322047538560289735477506019824410977994197432905520288556964241567538741248.000;34333303334463335441973421356505375404843439373215617297868238141788951397703422282231082044127433312535633332609837130135670918090076851251326412127123960043277905419042816.000	#	#	#	#	#	#	#	0.279;0.877	#	#	-0.021;0.396	#	#	001000000001100001010100010110000100000010000000000000000000000000000000101000010000000000000000000000101000110010010000000000000000000000000010000100100000000000000001000000	0.097	0.792	1	722.08	9823	3570	0.18		18	4759
#	#	#	#	#	#	-0.280;0.479	-2.606;2.635	#	#	#	#	-0.019;0.207	-0.137;0.178	#	#	0.136;0.191	#	#	#	-1.348;1.516	0.042;0.439	#	#	#	-0.014;0.049	#	#	0.086;0.384	#	0.691;1.023	-0.087;0.271	-0.053;0.071	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	0.520	0.937	2	79.51	9825	3572	0.36		18	36
#	#	#	#	#	#	#	#	#	0.077;0.166	#	#	#	-0.044;0.184	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.231;0.604	#	#	#	#	010001101000000010000000000000010100000000010000000000000000001000000000100000000101000001000001000100010000010100000000000000000000000000000000000000000000000010000000000000	0.126	0.813	2	637.39	9866	3613	0.09		17	2596
3.591;8.662	#	#	-0.053;0.506	0.001;0.035	#	#	#	#	#	#	#	0.349;0.884	-0.025;0.121	#	#	#	#	#	#	#	#	#	#	#	-0.004;0.030	#	0.293;0.726	#	-0.271;1.140	#	0.418;0.855	#	001001000100011000010101000110000001000010000000000000000000000001000010010000010000000000000011000101000001010010000100000001000000000000000000000000000000000000000001000000	0.115	0.806	2	735.91	9870	3617	0.27		17	2072
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.063;4.844	#	#	-0.089;0.249	#	#	0.736;0.982	#	-0.059;0.095	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.218	0.859	1	68.38	9883	3630	0.12		17	54
#	0.033;0.051	#	#	#	#	0.074;0.719	-0.915;2.850	0.118;0.251	#	#	0.052;0.139	#	#	-105.595;-47.759	#	#	#	#	#	#	0.088;0.429	#	0.168;0.281	#	#	#	#	#	#	0.208;0.539	#	#	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	2	156.38	9894	3641	0.27		17	17
0.610;7.640	#	#	#	#	-0.504;0.888	#	-1.938;1.088	#	#	#	#	#	#	#	0.586;1.655	-0.013;0.044	#	#	#	#	#	#	#	1.751;6.358	#	#	#	#	#	0.073;0.320	#	#	010001100000000000000000100000001000000000000000000000100000000010000100100000010000000000010000000001010101010110000000000000000010000000000000000110000010000000000000000000	0.136	0.819	3	759.45	9940	3687	0.21		18	2798
